Index,Rehnan-PM2.5
28999,20.04
29000,23.83
29001,24.71
29002,18.49
29003,22.06
29004,23.63
29005,16.69
29006,12.35
29007,10.01
29008,7.9
29009,5.91
29010,4.99
29011,10.32
29012,12.51
29013,15.46
29014,13.14
29015,14.17
29016,11.06
29017,13.91
29018,10.67
29019,13.47
29020,10.16
29021,7.56
29022,5.55
29023,4.6
29024,7.72
29025,5.57
29026,7.06
29027,7.62
29028,5.7
29029,4.95
29030,4.75
29031,11.31
29032,8.37
29033,6.29
29034,11.46
29035,9.1
29036,6.63
29037,9.82
29038,7.84
29039,10.46
29040,9.22
29041,9.26
29042,19.31
29043,22.75
29044,18.23
29045,13.46
29046,15.52
29047,17.56
29048,15.46
29049,16.4
29050,20.58
29051,15.96
29052,13.01
29053,9.4
29054,10.7
29055,12.51
29056,9.35
29057,6.72
29058,4.99
29059,9.51
29060,9.09
29061,11.71
29062,12.67
29063,24.36
29064,35.69
29065,53.95
29066,40.94
29067,43.26
29068,37.55
29069,27.2
29070,30.74
29071,28.75
29072,28.71
29073,36.26
29074,34.46
29075,35.24
29076,40.43
29077,28.56
29078,20.35
29079,16.97
29080,15.05
29081,13.9
29082,10.29
29083,11.77
29084,8.48
29085,10.33
29086,7.54
29087,10.75
29088,8.3
29089,9.51
29090,7.85
29091,13.29
29092,11.22
29093,18.05
29094,24.35
29095,26.32
29096,25.28
29097,19.7
29098,24.86
29099,17.84
29100,14.92
29101,15.53
29102,14.86
29103,19.39
29104,14.09
29105,9.87
29106,7.0
29107,5.67
29108,11.68
29109,12.67
29110,20.26
29111,17.94
29112,13.06
29113,20.2
29114,17.08
29115,16.28
29116,15.23
29117,14.33
29118,21.61
29119,20.68
29120,20.3
29121,21.96
29122,20.5
29123,27.69
29124,36.16
29125,34.34
29126,24.82
29127,18.54
29128,21.03
29129,20.12
29130,19.93
29131,20.36
29132,17.36
29133,15.1
29134,16.6
29135,16.62
29136,13.0
29137,19.42
29138,16.14
29139,18.92
29140,16.71
29141,11.84
29142,10.36
29143,11.8
29144,9.85
29145,7.12
29146,5.86
29147,4.18
29148,3.81
29149,6.35
29150,16.86
29151,15.2
29152,10.67
29153,8.27
29154,9.51
29155,6.84
29156,8.18
29157,10.56
29158,13.7
29159,10.19
29160,10.27
29161,11.47
29162,8.92
29163,14.31
29164,10.93
29165,8.91
29166,15.39
29167,14.23
29168,13.54
29169,13.75
29170,13.41
29171,11.5
29172,8.9
29173,13.1
29174,9.48
29175,10.23
29176,12.14
29177,8.72
29178,6.51
29179,11.04
29180,8.71
29181,11.88
29182,14.04
29183,18.49
29184,15.11
29185,13.49
29186,12.38
29187,15.96
29188,12.06
29189,13.57
29190,20.17
29191,15.18
29192,15.61
29193,22.17
29194,15.88
29195,11.51
29196,12.58
29197,11.27
29198,8.18
29199,9.4
29200,7.41
29201,5.72
29202,4.0
29203,3.1
29204,6.91
29205,11.83
29206,11.73
29207,9.43
29208,11.44
29209,16.84
29210,14.99
29211,18.74
29212,17.94
29213,20.45
29214,24.54
29215,24.85
29216,26.95
29217,23.67
29218,26.28
29219,21.66
29220,22.04
29221,20.85
29222,15.57
29223,17.51
29224,12.24
29225,8.83
29226,9.75
29227,9.18
29228,14.25
29229,15.94
29230,14.45
29231,10.58
29232,12.56
29233,11.36
29234,12.04
29235,17.66
29236,12.75
29237,13.07
29238,15.85
29239,11.87
29240,8.48
29241,9.0
29242,17.27
29243,12.97
29244,9.75
29245,7.24
29246,5.83
29247,7.51
29248,6.18
29249,5.07
29250,3.55
29251,2.79
29252,7.2
29253,24.66
29254,23.75
29255,29.2
29256,24.27
29257,27.05
29258,27.07
29259,34.46
29260,33.81
29261,28.57
29262,27.56
29263,26.6
29264,31.01
29265,26.74
29266,27.59
29267,23.5
29268,17.45
29269,15.85
29270,15.86
29271,18.8
29272,13.74
29273,9.61
29274,6.96
29275,8.21
29276,6.3
29277,12.71
29278,17.96
29279,26.36
29280,40.16
29281,50.48
29282,50.7
29283,38.46
29284,34.39
29285,26.66
29286,24.14
29287,22.47
29288,16.3
29289,19.23
29290,13.55
29291,10.45
29292,15.56
29293,11.81
29294,8.52
29295,9.19
29296,15.68
29297,11.14
29298,8.04
29299,9.27
29300,13.25
29301,20.59
29302,19.01
29303,21.83
29304,30.9
29305,31.04
29306,39.27
29307,42.59
29308,41.27
29309,42.5
29310,45.14
29311,32.4
29312,34.47
29313,43.43
29314,31.31
29315,22.45
29316,17.68
29317,13.07
29318,11.85
29319,9.75
29320,15.53
29321,11.61
29322,17.22
29323,15.06
29324,16.66
29325,18.37
29326,18.27
29327,12.92
29328,11.14
29329,15.03
29330,20.25
29331,49.75
29332,44.13
29333,44.64
29334,39.46
29335,28.21
29336,29.19
29337,29.4
29338,25.45
29339,19.79
29340,14.58
29341,18.64
29342,15.39
29343,14.85
29344,17.0
29345,15.37
29346,18.15
29347,14.35
29348,19.13
29349,22.8
29350,25.26
29351,17.68
29352,12.68
29353,13.19
29354,11.91
29355,9.28
29356,13.56
29357,13.94
29358,26.38
29359,21.22
29360,19.52
29361,22.16
29362,17.28
29363,18.76
29364,20.3
29365,
29366,
29367,
29368,33.58
29369,7.05
29370,26.3
29371,56.19
29372,45.52
29373,34.6
29374,42.24
29375,38.17
29376,30.38
29377,24.87
29378,19.78
29379,19.32
29380,19.75
29381,23.18
29382,31.59
29383,32.08
29384,32.63
29385,35.55
29386,39.88
29387,29.97
29388,26.96
29389,23.07
29390,19.03
29391,20.83
29392,21.26
29393,20.72
29394,16.87
29395,21.55
29396,25.93
29397,36.65
29398,43.42
29399,41.0
29400,46.9
29401,55.86
29402,52.48
29403,42.68
29404,34.1
29405,31.54
29406,30.24
29407,27.69
29408,31.68
29409,30.2
29410,25.65
29411,30.45
29412,33.63
29413,26.29
29414,23.51
29415,19.27
29416,21.04
29417,15.51
29418,16.08
29419,22.37
29420,24.39
29421,22.83
29422,25.82
29423,26.93
29424,20.63
29425,22.22
29426,23.87
29427,23.81
29428,22.39
29429,31.28
29430,26.8
29431,19.59
29432,19.0
29433,21.89
29434,18.06
29435,20.74
29436,18.37
29437,14.4
29438,15.01
29439,16.8
29440,16.09
29441,17.22
29442,16.7
29443,13.9
29444,20.22
29445,29.24
29446,33.36
29447,34.01
29448,27.63
29449,22.53
29450,20.26
29451,20.79
29452,24.95
29453,26.93
29454,21.96
29455,26.54
29456,28.35
29457,33.11
29458,38.48
29459,27.92
29460,21.91
29461,20.43
29462,15.71
29463,14.16
29464,15.94
29465,14.56
29466,19.2
29467,16.63
29468,16.66
29469,12.62
29470,10.92
29471,15.88
29472,19.36
29473,15.42
29474,14.9
29475,14.0
29476,15.45
29477,12.65
29478,17.23
29479,23.33
29480,27.9
29481,31.69
29482,31.44
29483,25.55
29484,27.09
29485,26.36
29486,24.15
29487,19.78
29488,17.83
29489,16.35
29490,16.43
29491,19.22
29492,22.13
29493,28.1
29494,20.42
29495,18.52
29496,21.91
29497,19.67
29498,25.09
29499,29.3
29500,27.29
29501,32.27
29502,31.48
29503,29.3
29504,25.0
29505,24.37
29506,23.51
29507,21.13
29508,18.43
29509,17.93
29510,19.45
29511,15.8
29512,12.39
29513,17.12
29514,20.6
29515,21.87
29516,15.96
29517,18.61
29518,22.65
29519,18.52
29520,19.09
29521,22.56
29522,17.96
29523,13.03
29524,19.47
29525,23.11
29526,24.58
29527,23.37
29528,27.19
29529,25.45
29530,28.65
29531,20.82
29532,19.16
29533,22.55
29534,27.45
29535,24.23
29536,28.62
29537,26.04
29538,22.75
29539,20.95
29540,22.54
29541,23.76
29542,23.27
29543,21.74
29544,16.8
29545,18.85
29546,13.7
29547,10.32
29548,8.18
29549,6.37
29550,8.12
29551,12.68
29552,9.6
29553,10.75
29554,12.88
29555,10.84
29556,14.3
29557,13.38
29558,17.13
29559,19.37
29560,13.57
29561,9.72
29562,13.61
29563,10.45
29564,14.93
29565,22.17
29566,15.95
29567,20.96
29568,16.31
29569,15.01
29570,12.06
29571,17.82
29572,13.16
29573,23.38
29574,21.08
29575,14.86
29576,10.4
29577,7.62
29578,14.31
29579,10.52
29580,8.26
29581,5.94
29582,5.15
29583,6.4
29584,5.08
29585,6.42
29586,7.6
29587,10.67
29588,7.59
29589,9.54
29590,7.16
29591,10.81
29592,8.32
29593,11.87
29594,11.62
29595,15.82
29596,12.07
29597,13.44
29598,18.2
29599,19.16
29600,13.75
29601,10.31
29602,8.49
29603,12.57
29604,11.67
29605,8.74
29606,6.47
29607,12.83
29608,10.02
29609,12.33
29610,13.69
29611,16.1
29612,17.06
29613,20.13
29614,15.04
29615,11.26
29616,13.86
29617,16.16
29618,12.0
29619,12.5
29620,11.7
29621,20.28
29622,28.32
29623,28.66
29624,20.83
29625,17.74
29626,13.66
29627,19.08
29628,20.53
29629,17.17
29630,12.63
29631,17.87
29632,25.65
29633,19.95
29634,27.4
29635,22.99
29636,28.81
29637,34.27
29638,40.31
29639,35.66
29640,28.9
29641,24.4
29642,31.83
29643,54.31
29644,64.28
29645,76.81
29646,69.24
29647,50.81
29648,39.06
29649,32.99
29650,28.33
29651,20.95
29652,17.92
29653,12.78
29654,9.39
29655,8.3
29656,13.73
29657,13.79
29658,12.37
29659,9.97
29660,17.43
29661,19.33
29662,19.74
29663,21.26
29664,15.28
29665,12.92
29666,17.59
29667,23.54
29668,18.75
29669,19.33
29670,18.04
29671,16.55
29672,19.76
29673,19.31
29674,17.02
29675,14.72
29676,16.32
29677,12.19
29678,9.38
29679,11.88
29680,10.28
29681,10.85
29682,15.43
29683,14.79
29684,11.64
29685,18.66
29686,16.81
29687,14.06
29688,12.27
29689,11.09
29690,10.62
29691,16.03
29692,12.28
29693,16.68
29694,18.16
29695,21.63
29696,20.94
29697,25.12
29698,20.34
29699,14.28
29700,10.75
29701,8.48
29702,15.55
29703,11.27
29704,8.25
29705,12.26
29706,16.59
29707,24.81
29708,22.76
29709,27.32
29710,26.42
29711,26.08
29712,31.81
29713,27.54
29714,33.28
29715,37.71
29716,27.35
29717,38.04
29718,36.82
29719,25.98
29720,22.71
29721,21.25
29722,22.98
29723,18.06
29724,22.06
29725,15.92
29726,17.49
29727,15.74
29728,16.22
29729,18.23
29730,22.45
29731,30.94
29732,34.06
29733,43.8
29734,69.1
29735,62.03
29736,44.13
29737,43.73
29738,46.05
29739,39.09
29740,43.64
29741,48.4
29742,41.3
29743,29.72
29744,29.51
29745,29.94
29746,23.11
29747,21.64
29748,22.41
29749,19.49
29750,14.66
29751,23.43
29752,20.84
29753,21.42
29754,15.69
29755,11.14
29756,10.96
29757,14.15
29758,12.09
29759,21.64
29760,16.33
29761,12.39
29762,10.56
29763,12.3
29764,14.14
29765,26.1
29766,24.3
29767,19.5
29768,18.01
29769,18.48
29770,16.44
29771,13.59
29772,11.64
29773,10.15
29774,23.52
29775,22.09
29776,17.39
29777,19.62
29778,18.0
29779,18.82
29780,14.43
29781,19.6
29782,14.96
29783,19.83
29784,24.21
29785,20.48
29786,24.33
29787,24.8
29788,26.73
29789,47.81
29790,49.06
29791,46.04
29792,37.54
29793,37.39
29794,31.57
29795,23.39
29796,26.5
29797,19.19
29798,14.64
29799,21.59
29800,15.12
29801,10.78
29802,11.96
29803,21.17
29804,15.67
29805,13.51
29806,15.0
29807,17.65
29808,14.26
29809,27.26
29810,19.83
29811,26.16
29812,21.96
29813,25.39
29814,28.98
29815,33.47
29816,26.32
29817,30.2
29818,21.65
29819,16.92
29820,23.15
29821,23.85
29822,29.73
29823,27.5
29824,21.92
29825,20.19
29826,25.01
29827,28.47
29828,22.0
29829,26.2
29830,23.45
29831,18.8
29832,17.11
29833,21.78
29834,23.32
29835,19.87
29836,23.48
29837,20.66
29838,24.35
29839,22.21
29840,21.62
29841,27.82
29842,26.39
29843,21.48
29844,17.49
29845,17.71
29846,22.22
29847,21.37
29848,16.45
29849,17.46
29850,13.45
29851,10.16
29852,14.88
29853,14.24
29854,13.97
29855,18.32
29856,13.61
29857,13.3
29858,13.42
29859,17.49
29860,12.87
29861,9.6
29862,9.01
29863,6.65
29864,12.14
29865,15.88
29866,11.77
29867,8.95
29868,7.42
29869,5.27
29870,4.25
29871,8.14
29872,14.16
29873,10.95
29874,9.0
29875,11.85
29876,8.71
29877,9.81
29878,7.94
29879,6.48
29880,5.98
29881,5.03
29882,5.7
29883,4.82
29884,5.33
29885,11.69
29886,22.33
29887,20.94
29888,16.36
29889,11.68
29890,12.51
29891,10.95
29892,7.77
29893,16.28
29894,15.34
29895,26.13
29896,19.21
29897,19.19
29898,23.03
29899,24.73
29900,21.74
29901,30.26
29902,24.28
29903,36.66
29904,45.31
29905,33.68
29906,38.14
29907,31.71
29908,26.08
29909,34.76
29910,43.62
29911,32.66
29912,35.88
29913,29.05
29914,27.44
29915,22.45
29916,40.6
29917,36.89
29918,27.21
29919,32.39
29920,28.97
29921,25.5
29922,27.18
29923,19.73
29924,19.23
29925,23.67
29926,18.92
29927,14.73
29928,18.72
29929,13.81
29930,18.39
29931,23.01
29932,29.2
29933,60.81
29934,69.31
29935,46.82
29936,35.64
29937,39.54
29938,32.15
29939,32.97
29940,24.06
29941,20.72
29942,20.77
29943,25.03
29944,18.16
29945,21.28
29946,24.96
29947,21.33
29948,15.69
29949,11.02
29950,7.7
29951,10.68
29952,15.13
29953,14.79
29954,15.8
29955,19.91
29956,28.61
29957,65.61
29958,68.2
29959,55.36
29960,44.45
29961,48.39
29962,36.59
29963,26.29
29964,24.45
29965,21.2
29966,15.89
29967,13.74
29968,9.81
29969,6.87
29970,8.0
29971,13.33
29972,17.51
29973,24.06
29974,43.18
29975,67.19
29976,69.11
29977,77.04
29978,64.87
29979,54.22
29980,48.52
29981,55.75
29982,51.76
29983,43.23
29984,32.22
29985,27.32
29986,21.22
29987,16.3
29988,15.53
29989,20.15
29990,14.96
29991,13.2
29992,11.04
29993,12.3
29994,17.77
29995,25.71
29996,25.29
29997,35.23
29998,33.19
29999,24.19
30000,17.92
30001,18.19
30002,16.09
30003,12.81
30004,53.65
30005,64.86
30006,75.59
30007,53.45
30008,35.35
30009,25.35
30010,29.06
30011,22.42
30012,15.96
30013,11.82
30014,12.42
30015,13.3
30016,18.27
30017,19.04
30018,15.82
30019,17.92
30020,18.74
30021,19.65
30022,15.12
30023,17.3
30024,20.47
30025,15.45
30026,13.28
30027,11.15
30028,17.61
30029,24.07
30030,18.65
30031,26.54
30032,19.53
30033,18.08
30034,24.4
30035,26.56
30036,19.44
30037,13.95
30038,18.9
30039,25.99
30040,19.69
30041,21.97
30042,18.08
30043,15.32
30044,18.38
30045,14.47
30046,16.01
30047,19.31
30048,19.93
30049,22.91
30050,23.87
30051,24.07
30052,25.56
30053,29.27
30054,32.4
30055,34.32
30056,25.2
30057,35.35
30058,31.77
30059,23.53
30060,16.87
30061,12.78
30062,10.85
30063,8.81
30064,6.61
30065,11.5
30066,9.15
30067,8.21
30068,11.81
30069,17.93
30070,13.66
30071,19.63
30072,15.04
30073,16.7
30074,18.49
30075,15.04
30076,25.75
30077,21.23
30078,15.55
30079,11.19
30080,8.72
30081,10.22
30082,10.35
30083,8.0
30084,14.83
30085,11.72
30086,11.93
30087,9.06
30088,6.42
30089,7.79
30090,6.46
30091,4.96
30092,8.63
30093,18.61
30094,14.37
30095,10.64
30096,7.59
30097,6.35
30098,6.81
30099,9.51
30100,7.92
30101,15.37
30102,15.39
30103,18.81
30104,13.66
30105,14.68
30106,14.57
30107,10.52
30108,7.5
30109,5.91
30110,4.53
30111,3.19
30112,9.84
30113,7.57
30114,5.3
30115,11.02
30116,19.46
30117,29.39
30118,22.41
30119,19.67
30120,16.68
30121,15.54
30122,16.2
30123,17.0
30124,20.22
30125,30.38
30126,26.79
30127,22.18
30128,19.05
30129,22.67
30130,19.06
30131,23.03
30132,19.73
30133,14.98
30134,11.26
30135,15.31
30136,11.12
30137,9.1
30138,10.53
30139,14.57
30140,10.71
30141,10.81
30142,12.49
30143,9.97
30144,17.55
30145,24.72
30146,27.39
30147,34.52
30148,32.45
30149,33.68
30150,28.34
30151,24.97
30152,22.05
30153,20.3
30154,15.56
30155,18.84
30156,17.99
30157,21.28
30158,30.75
30159,30.63
30160,22.54
30161,16.36
30162,12.51
30163,15.63
30164,12.18
30165,16.14
30166,17.45
30167,14.85
30168,18.0
30169,14.76
30170,16.65
30171,17.7
30172,19.1
30173,26.82
30174,32.53
30175,29.79
30176,23.78
30177,25.77
30178,18.59
30179,18.09
30180,23.15
30181,17.79
30182,16.48
30183,17.98
30184,16.91
30185,18.22
30186,22.87
30187,18.1
30188,24.37
30189,34.84
30190,28.41
30191,33.54
30192,26.56
30193,29.91
30194,32.98
30195,36.34
30196,33.65
30197,45.57
30198,40.26
30199,33.7
30200,23.88
30201,31.38
30202,28.99
30203,26.36
30204,21.01
30205,20.81
30206,15.31
30207,10.72
30208,9.41
30209,11.5
30210,8.82
30211,10.65
30212,7.85
30213,10.73
30214,8.64
30215,11.95
30216,11.45
30217,12.5
30218,15.51
30219,40.16
30220,30.3
30221,35.84
30222,31.52
30223,23.98
30224,22.0
30225,26.26
30226,19.02
30227,18.69
30228,13.58
30229,12.59
30230,9.84
30231,10.66
30232,14.5
30233,10.49
30234,9.95
30235,13.66
30236,10.1
30237,8.21
30238,8.74
30239,11.78
30240,12.07
30241,12.65
30242,15.4
30243,21.83
30244,21.6
30245,25.99
30246,24.23
30247,19.01
30248,21.95
30249,21.13
30250,19.23
30251,21.37
30252,20.1
30253,17.29
30254,13.56
30255,19.38
30256,18.65
30257,15.16
30258,18.85
30259,27.02
30260,31.45
30261,30.2
30262,26.18
30263,23.33
30264,27.41
30265,21.84
30266,19.26
30267,20.44
30268,30.82
30269,36.27
30270,28.16
30271,29.7
30272,27.19
30273,23.35
30274,17.96
30275,20.68
30276,18.07
30277,19.28
30278,15.42
30279,12.28
30280,9.37
30281,18.67
30282,24.7
30283,23.96
30284,43.48
30285,83.54
30286,85.48
30287,99.92
30288,101.51
30289,96.53
30290,98.42
30291,102.92
30292,100.37
30293,82.97
30294,76.27
30295,69.67
30296,65.41
30297,67.97
30298,45.48
30299,39.4
30300,31.81
30301,31.12
30302,23.14
30303,31.08
30304,29.3
30305,24.86
30306,24.67
30307,36.21
30308,27.04
30309,34.01
30310,29.35
30311,28.84
30312,30.73
30313,27.44
30314,30.87
30315,36.9
30316,42.38
30317,40.3
30318,38.77
30319,39.57
30320,38.37
30321,40.61
30322,41.2
30323,31.23
30324,23.59
30325,21.94
30326,21.87
30327,29.55
30328,24.8
30329,30.4
30330,29.63
30331,21.83
30332,23.66
30333,26.4
30334,23.17
30335,24.05
30336,21.2
30337,15.26
30338,20.37
30339,19.14
30340,24.71
30341,33.15
30342,28.16
30343,28.08
30344,30.61
30345,27.25
30346,27.74
30347,20.03
30348,28.09
30349,27.09
30350,21.18
30351,28.36
30352,24.51
30353,17.36
30354,21.67
30355,25.1
30356,25.66
30357,29.81
30358,25.78
30359,27.79
30360,23.24
30361,17.12
30362,25.71
30363,28.31
30364,31.86
30365,43.7
30366,42.4
30367,47.77
30368,44.58
30369,40.89
30370,39.48
30371,32.63
30372,27.54
30373,20.09
30374,26.92
30375,24.95
30376,26.6
30377,22.55
30378,20.78
30379,21.48
30380,21.47
30381,17.69
30382,24.72
30383,18.02
30384,15.17
30385,11.55
30386,11.7
30387,13.93
30388,13.27
30389,24.94
30390,23.61
30391,22.01
30392,24.86
30393,25.12
30394,26.35
30395,18.98
30396,24.72
30397,17.92
30398,15.67
30399,13.62
30400,14.71
30401,19.47
30402,14.4
30403,11.86
30404,9.13
30405,13.54
30406,11.27
30407,18.22
30408,21.47
30409,24.91
30410,18.22
30411,13.51
30412,10.33
30413,15.88
30414,18.51
30415,19.05
30416,14.37
30417,10.08
30418,16.14
30419,20.1
30420,14.72
30421,16.71
30422,12.93
30423,9.63
30424,10.72
30425,7.69
30426,9.69
30427,20.49
30428,25.6
30429,27.1
30430,31.86
30431,28.33
30432,30.08
30433,32.05
30434,28.09
30435,29.96
30436,29.33
30437,31.0
30438,31.98
30439,31.45
30440,30.09
30441,22.35
30442,18.45
30443,22.78
30444,25.44
30445,18.42
30446,13.12
30447,9.37
30448,6.69
30449,9.09
30450,6.55
30451,4.61
30452,6.64
30453,13.94
30454,10.93
30455,10.05
30456,9.77
30457,10.88
30458,16.31
30459,17.93
30460,20.55
30461,19.27
30462,17.49
30463,14.89
30464,15.54
30465,16.91
30466,21.48
30467,18.26
30468,13.56
30469,15.55
30470,11.38
30471,11.98
30472,11.11
30473,8.92
30474,8.29
30475,17.31
30476,22.08
30477,27.71
30478,21.82
30479,23.79
30480,20.3
30481,25.39
30482,24.14
30483,29.14
30484,35.17
30485,32.85
30486,28.23
30487,33.86
30488,25.21
30489,29.48
30490,22.62
30491,20.7
30492,14.98
30493,17.23
30494,12.94
30495,22.81
30496,16.61
30497,11.63
30498,14.35
30499,19.66
30500,18.18
30501,16.02
30502,18.22
30503,24.5
30504,18.07
30505,15.63
30506,15.28
30507,23.73
30508,18.42
30509,30.26
30510,32.55
30511,23.86
30512,20.18
30513,15.62
30514,15.86
30515,17.0
30516,18.16
30517,14.35
30518,10.19
30519,7.55
30520,6.33
30521,20.51
30522,20.79
30523,23.73
30524,25.65
30525,28.73
30526,21.33
30527,19.35
30528,14.38
30529,15.62
30530,11.82
30531,13.33
30532,19.12
30533,20.01
30534,24.13
30535,17.46
30536,24.06
30537,25.68
30538,22.1
30539,25.0
30540,18.37
30541,21.49
30542,20.69
30543,27.1
30544,24.67
30545,23.96
30546,21.43
30547,19.1
30548,25.15
30549,42.86
30550,35.17
30551,32.2
30552,28.46
30553,25.79
30554,22.49
30555,15.99
30556,17.24
30557,24.06
30558,20.14
30559,14.22
30560,22.42
30561,27.26
30562,23.08
30563,20.83
30564,22.34
30565,23.41
30566,22.44
30567,16.24
30568,26.02
30569,27.02
30570,28.09
30571,33.96
30572,37.23
30573,38.08
30574,35.47
30575,27.75
30576,28.77
30577,20.77
30578,20.46
30579,24.66
30580,18.02
30581,27.28
30582,32.34
30583,23.15
30584,19.07
30585,19.78
30586,21.23
30587,20.5
30588,20.98
30589,28.01
30590,24.58
30591,30.83
30592,30.69
30593,21.8
30594,30.36
30595,22.61
30596,27.07
30597,32.05
30598,29.0
30599,32.32
30600,31.62
30601,25.42
30602,24.45
30603,18.11
30604,20.53
30605,19.76
30606,25.97
30607,19.4
30608,25.3
30609,32.14
30610,30.54
30611,22.23
30612,20.78
30613,15.09
30614,19.06
30615,17.72
30616,12.65
30617,17.39
30618,15.02
30619,25.12
30620,23.41
30621,19.77
30622,28.02
30623,26.29
30624,22.2
30625,23.31
30626,24.98
30627,26.99
30628,31.36
30629,31.25
30630,27.43
30631,22.18
30632,30.35
30633,36.97
30634,28.13
30635,32.77
30636,24.04
30637,24.1
30638,19.72
30639,15.9
30640,12.54
30641,15.42
30642,21.63
30643,26.37
30644,23.47
30645,31.39
30646,22.94
30647,21.26
30648,25.55
30649,23.63
30650,37.38
30651,38.98
30652,47.84
30653,46.78
30654,44.64
30655,45.64
30656,43.54
30657,45.53
30658,38.83
30659,34.1
30660,29.43
30661,21.63
30662,22.43
30663,16.28
30664,14.95
30665,21.95
30666,16.28
30667,18.65
30668,17.52
30669,22.61
30670,20.78
30671,24.91
30672,21.1
30673,20.95
30674,21.53
30675,25.05
30676,18.91
30677,19.66
30678,31.19
30679,22.98
30680,24.49
30681,26.32
30682,19.32
30683,24.42
30684,17.71
30685,12.99
30686,9.62
30687,11.87
30688,14.71
30689,11.26
30690,11.22
30691,17.52
30692,18.3
30693,18.22
30694,19.63
30695,21.83
30696,16.13
30697,20.67
30698,21.42
30699,20.43
30700,22.61
30701,25.48
30702,32.72
30703,27.45
30704,26.35
30705,25.23
30706,23.74
30707,25.35
30708,26.6
30709,19.18
30710,18.09
30711,18.59
30712,20.29
30713,19.64
30714,17.8
30715,23.79
30716,24.03
30717,27.28
30718,26.78
30719,20.71
30720,25.6
30721,20.49
30722,29.16
30723,32.02
30724,31.48
30725,36.71
30726,44.95
30727,36.65
30728,30.09
30729,27.88
30730,21.17
30731,27.0
30732,22.05
30733,17.04
30734,17.92
30735,14.65
30736,13.31
30737,11.64
30738,14.18
30739,21.31
30740,25.3
30741,24.38
30742,30.05
30743,23.13
30744,19.63
30745,22.19
30746,26.43
30747,28.95
30748,33.12
30749,36.86
30750,35.83
30751,34.07
30752,32.81
30753,36.64
30754,31.83
30755,32.35
30756,27.47
30757,22.7
30758,18.21
30759,19.61
30760,19.25
30761,25.03
30762,17.97
30763,30.24
30764,29.4
30765,27.07
30766,33.11
30767,26.74
30768,23.25
30769,20.94
30770,27.49
30771,23.71
30772,33.44
30773,38.07
30774,40.88
30775,35.97
30776,31.82
30777,32.73
30778,29.88
30779,26.17
30780,23.01
30781,27.79
30782,22.94
30783,28.53
30784,22.91
30785,18.64
30786,15.38
30787,17.56
30788,21.46
30789,20.51
30790,19.59
30791,19.77
30792,19.23
30793,23.17
30794,22.73
30795,18.6
30796,26.96
30797,32.2
30798,35.93
30799,29.89
30800,25.94
30801,25.55
30802,24.77
30803,21.93
30804,20.76
30805,18.96
30806,19.12
30807,19.69
30808,13.99
30809,16.01
30810,17.44
30811,24.09
30812,26.3
30813,24.12
30814,30.78
30815,29.41
30816,27.46
30817,22.33
30818,29.85
30819,35.71
30820,30.76
30821,28.67
30822,37.16
30823,27.86
30824,27.48
30825,32.1
30826,23.69
30827,21.97
30828,22.53
30829,20.23
30830,18.18
30831,19.04
30832,17.82
30833,22.1
30834,17.81
30835,16.38
30836,23.73
30837,27.05
30838,24.13
30839,22.24
30840,19.61
30841,31.51
30842,25.43
30843,28.56
30844,31.46
30845,27.39
30846,36.06
30847,33.3
30848,31.11
30849,33.46
30850,28.27
30851,26.75
30852,29.26
30853,21.58
30854,18.84
30855,21.2
30856,20.92
30857,16.61
30858,24.51
30859,21.02
30860,23.73
30861,22.05
30862,16.17
30863,28.98
30864,21.6
30865,24.67
30866,26.47
30867,36.44
30868,32.39
30869,33.16
30870,32.18
30871,29.32
30872,28.58
30873,28.77
30874,32.04
30875,27.8
30876,25.82
30877,20.61
30878,14.71
30879,18.73
30880,16.61
30881,16.95
30882,16.28
30883,20.81
30884,21.06
30885,21.03
30886,22.96
30887,21.64
30888,23.92
30889,22.61
30890,23.67
30891,37.18
30892,33.57
30893,30.49
30894,30.84
30895,26.18
30896,22.18
30897,31.92
30898,23.72
30899,21.51
30900,24.79
30901,21.56
30902,16.0
30903,12.1
30904,10.33
30905,20.62
30906,18.31
30907,21.76
30908,35.83
30909,62.2
30910,76.58
30911,68.59
30912,59.61
30913,44.52
30914,32.09
30915,23.95
30916,17.67
30917,22.96
30918,29.42
30919,47.27
30920,36.83
30921,40.44
30922,34.65
30923,27.72
30924,21.19
30925,17.27
30926,21.24
30927,15.63
30928,15.86
30929,17.07
30930,22.11
30931,20.71
30932,15.82
30933,25.8
30934,19.41
30935,15.93
30936,12.77
30937,18.65
30938,19.12
30939,17.74
30940,29.39
30941,30.29
30942,40.18
30943,29.44
30944,21.13
30945,19.48
30946,19.71
30947,21.53
30948,16.39
30949,11.85
30950,12.72
30951,10.14
30952,9.89
30953,8.5
30954,13.16
30955,16.01
30956,24.51
30957,26.7
30958,25.8
30959,19.26
30960,19.98
30961,19.24
30962,22.02
30963,71.23
30964,60.47
30965,59.09
30966,
30967,
30968,32.73
30969,49.38
30970,24.41
30971,18.46
30972,15.66
30973,12.39
30974,10.92
30975,8.56
30976,23.11
30977,21.03
30978,23.31
30979,20.62
30980,21.39
30981,16.6
30982,25.58
30983,23.05
30984,21.65
30985,23.0
30986,41.46
30987,46.24
30988,41.88
30989,55.65
30990,67.89
30991,70.4
30992,57.58
30993,38.56
30994,35.98
30995,32.66
30996,26.15
30997,23.7
30998,30.15
