Index,Kave-PM2.5
9302,20.17
9303,15.7
9304,13.54
9305,14.2
9306,13.81
9307,13.65
9308,17.15
9309,16.29
9310,15.77
9311,18.27
9312,24.51
9313,28.81
9314,35.05
9315,34.74
9316,28.28
9317,24.71
9318,23.82
9319,26.21
9320,32.58
9321,43.39
9322,49.5
9323,52.9
9324,52.18
9325,49.79
9326,49.49
9327,48.91
9328,51.13
9329,51.0
9330,48.55
9331,41.34
9332,43.91
9333,44.75
9334,35.47
9335,25.58
9336,19.81
9337,17.93
9338,14.65
9339,15.41
9340,14.75
9341,11.18
9342,8.74
9343,6.91
9344,5.82
9345,9.0
9346,12.24
9347,13.09
9348,10.77
9349,9.99
9350,8.55
9351,5.99
9352,4.55
9353,8.94
9354,16.95
9355,16.69
9356,12.42
9357,12.42
9358,10.96
9359,13.4
9360,16.54
9361,15.28
9362,12.85
9363,10.13
9364,11.33
9365,12.1
9366,10.24
9367,13.96
9368,20.34
9369,30.5
9370,29.56
9371,21.63
9372,17.26
9373,13.34
9374,12.41
9375,10.59
9376,8.82
9377,11.45
9378,10.8
9379,12.9
9380,12.88
9381,9.44
9382,8.57
9383,12.1
9384,13.63
9385,16.39
9386,17.95
9387,17.76
9388,19.63
9389,24.31
9390,28.23
9391,30.94
9392,30.34
9393,36.12
9394,43.55
9395,49.19
9396,50.42
9397,47.28
9398,40.38
9399,34.33
9400,30.29
9401,26.04
9402,29.21
9403,26.99
9404,21.88
9405,20.05
9406,16.49
9407,16.71
9408,19.34
9409,22.26
9410,23.83
9411,21.89
9412,26.68
9413,30.95
9414,29.59
9415,29.39
9416,33.91
9417,32.94
9418,30.21
9419,31.44
9420,34.14
9421,38.72
9422,34.82
9423,27.84
9424,21.16
9425,16.86
9426,17.83
9427,16.0
9428,12.16
9429,13.26
9430,12.8
9431,14.97
9432,22.73
9433,26.63
9434,26.53
9435,25.22
9436,24.4
9437,24.02
9438,26.01
9439,24.74
9440,22.16
9441,21.69
9442,21.68
9443,24.71
9444,27.43
9445,29.15
9446,26.84
9447,23.68
9448,30.18
9449,31.33
9450,31.8
9451,31.83
9452,36.87
9453,43.82
9454,43.3
9455,35.38
9456,30.6
9457,27.81
9458,21.61
9459,18.47
9460,23.61
9461,31.03
9462,38.95
9463,53.92
9464,60.13
9465,61.93
9466,56.4
9467,55.79
9468,62.68
9469,62.63
9470,52.36
9471,47.35
9472,41.74
9473,43.43
9474,53.96
9475,57.04
9476,61.26
9477,63.35
9478,54.88
9479,45.96
9480,37.5
9481,35.86
9482,40.41
9483,42.22
9484,41.18
9485,51.89
9486,56.96
9487,60.22
9488,56.74
9489,53.38
9490,47.9
9491,48.59
9492,56.51
9493,57.77
9494,63.57
9495,69.26
9496,75.4
9497,78.31
9498,81.32
9499,81.42
9500,77.05
9501,75.06
9502,79.28
9503,81.12
9504,76.73
9505,69.51
9506,68.05
9507,66.33
9508,64.23
9509,65.25
9510,72.49
9511,70.98
9512,73.01
9513,73.68
9514,70.38
9515,68.86
9516,63.2
9517,60.69
9518,58.48
9519,54.34
9520,54.41
9521,55.71
9522,56.26
9523,56.27
9524,69.03
9525,82.47
9526,91.94
9527,82.62
9528,61.15
9529,53.47
9530,48.44
9531,49.57
9532,52.01
9533,57.37
9534,60.89
9535,59.84
9536,57.43
9537,52.02
9538,55.09
9539,57.89
9540,56.49
9541,57.5
9542,51.51
9543,52.53
9544,53.42
9545,54.25
9546,60.9
9547,62.67
9548,63.4
9549,65.93
9550,65.57
9551,69.08
9552,65.56
9553,69.32
9554,66.67
9555,55.88
9556,49.1
9557,52.56
9558,61.6
9559,65.65
9560,62.98
9561,63.04
9562,61.6
9563,57.3
9564,59.16
9565,69.62
9566,68.59
9567,66.79
9568,63.74
9569,58.64
9570,59.8
9571,59.04
9572,57.34
9573,61.05
9574,65.44
9575,64.6
9576,53.98
9577,40.87
9578,34.62
9579,31.42
9580,31.83
9581,29.84
9582,34.32
9583,35.25
9584,34.3
9585,35.71
9586,43.01
9587,43.6
9588,40.31
9589,39.46
9590,37.07
9591,29.79
9592,30.02
9593,36.4
9594,40.96
9595,42.09
9596,40.98
9597,34.78
9598,25.74
9599,18.8
9600,37.19
9601,57.2
9602,58.41
9603,55.73
9604,54.46
9605,57.37
9606,56.69
9607,56.78
9608,57.96
9609,52.18
9610,57.01
9611,76.38
9612,88.72
9613,72.1
9614,47.15
9615,31.81
9616,22.99
9617,19.62
9618,21.61
9619,20.78
9620,16.44
9621,12.4
9622,13.58
9623,17.27
9624,23.76
9625,25.0
9626,24.34
9627,26.91
9628,40.08
9629,47.31
9630,53.31
9631,52.17
9632,48.79
9633,48.21
9634,55.02
9635,55.61
9636,
9637,49.46718978881836
9638,42.40578842163086
9639,
9640,
9641,
9642,
9643,25.656644821166992
9644,24.65186309814453
9645,21.07992935180664
9646,16.978710174560547
9647,17.651769638061523
9648,18.292377471923828
9649,23.834144592285156
9650,26.04244613647461
9651,24.237104415893555
9652,25.159177780151367
9653,28.508716583251953
9654,28.32554817199707
9655,30.720605850219727
9656,39.16154861450195
9657,44.81660079956055
9658,47.2440299987793
9659,46.13001251220703
9660,49.933998107910156
9661,
9662,37.983680725097656
9663,31.59621238708496
9664,29.4903621673584
9665,31.419189453125
9666,37.070838928222656
9667,36.827301025390625
9668,32.8265380859375
9669,27.801036834716797
9670,14.582524299621582
9671,13.519913673400879
9672,11.451407432556152
9673,11.023877143859863
9674,10.323092460632324
9675,10.464137077331543
9676,
9677,
9678,10.358363151550293
9679,12.123679161071777
9680,12.654980659484863
9681,15.286097526550293
9682,16.19792366027832
9683,14.811022758483887
9684,12.781764030456543
9685,12.38588809967041
9686,12.425812721252441
9687,11.802632331848145
9688,16.22191047668457
9689,17.079160690307617
9690,17.32
9691,46.44
9692,12.21
9693,4.63
9694,2.77
9695,3.22
9696,7.03
9697,14.29
9698,16.75
9699,22.38
9700,22.78
9701,34.04
9702,39.76
9703,41.07
9704,40.94
9705,40.32
9706,33.18
9707,26.16
9708,26.3
9709,21.92
9710,17.17
9711,12.51
9712,9.74
9713,7.29
9714,8.0
9715,12.95
9716,10.73
9717,9.96
9718,8.02
9719,7.87
9720,10.68
9721,12.43
9722,11.63
9723,8.52
9724,6.72
9725,4.96
9726,6.31
9727,12.69
9728,15.94
9729,20.5
9730,28.26
9731,30.78
9732,31.38
9733,32.32
9734,28.0
9735,21.6
9736,22.4
9737,24.58
9738,22.76
9739,17.95
9740,19.67
9741,42.6
9742,85.19
9743,105.26
9744,96.13
9745,84.32
9746,73.61
9747,62.76
9748,51.59
9749,46.31
9750,38.88
9751,39.18
9752,41.95
9753,39.8
9754,41.17
9755,44.11
9756,53.35
9757,55.24
9758,52.12
9759,55.2
9760,47.91
9761,36.31
9762,42.46
9763,47.07
9764,45.28
9765,56.82
9766,86.72
9767,113.41
9768,103.54
9769,93.69
9770,83.65
9771,63.77
9772,68.83
9773,73.77
9774,72.88
9775,72.76
9776,72.65
9777,74.31
9778,76.76
9779,84.06
9780,84.64
9781,94.06
9782,91.86
9783,89.76
9784,87.26
9785,93.14
9786,94.79
9787,99.32
9788,100.38
9789,96.01
9790,103.68
9791,119.32
9792,98.76
9793,92.24
9794,80.13
9795,64.9
9796,
9797,
9798,
9799,
9800,74.7
9801,91.82
9802,92.64
9803,118.13
9804,130.42
9805,127.8
9806,106.79
9807,88.12
9808,80.88
9809,76.93
9810,69.89
9811,71.64
9812,77.03
9813,103.99
9814,128.95
9815,121.68
9816,94.2
9817,80.3
9818,81.08
9819,85.42
9820,86.66
9821,86.42
9822,87.26
9823,81.95
9824,71.57
9825,73.19
9826,79.35
9827,78.91
9828,79.61
9829,80.53
9830,76.93
9831,77.03
9832,78.49
9833,74.3
9834,73.49
9835,74.34
9836,69.95
9837,71.17
9838,91.63
9839,99.85
9840,96.84
9841,97.71
9842,98.34
9843,92.19
9844,83.92
9845,98.79
9846,95.36
9847,83.58
9848,84.8
9849,81.18
9850,81.15
9851,75.99
9852,71.22
9853,69.44
9854,68.74
9855,66.49
9856,60.83
9857,53.75
9858,47.95
9859,46.76
9860,40.75
9861,65.37
9862,102.67
9863,117.02
9864,114.02
9865,95.35
9866,81.42
9867,80.08
9868,73.99
9869,68.6
9870,78.95
9871,76.7
9872,78.09
9873,74.86
9874,68.17
9875,60.47
9876,55.43
9877,49.64
9878,38.33
9879,35.73
9880,33.87
9881,44.14
9882,54.13
9883,56.74
9884,54.36
9885,66.55
9886,84.56
9887,84.53
9888,71.92
9889,78.95
9890,93.94
9891,92.66
9892,83.69
9893,64.24
9894,57.12
9895,54.63
9896,52.89
9897,54.75
9898,62.13
9899,68.95
9900,72.93
9901,71.97
9902,61.41
9903,53.53
9904,48.19
9905,42.31
9906,32.99
9907,34.29
9908,33.08
9909,24.99
9910,18.39
9911,24.43
9912,35.28
9913,32.37
9914,25.64
9915,19.57
9916,17.29
9917,14.81
9918,10.91
9919,8.3
9920,10.41
9921,10.0
9922,10.63
9923,13.87
9924,12.4
9925,14.39
9926,20.55
9927,22.14
9928,20.42
9929,19.58
9930,16.63
9931,13.07
9932,10.23
9933,8.42
9934,9.01
9935,8.25
9936,6.21
9937,8.23
9938,8.88
9939,7.26
9940,7.68
9941,7.1
9942,8.66
9943,8.53
9944,7.87
9945,10.55
9946,10.57
9947,7.85
9948,5.49
9949,8.62
9950,11.86
9951,12.78
9952,11.35
9953,9.07
9954,9.7
9955,11.43
9956,15.63
9957,15.21
9958,11.64
9959,10.08
9960,10.38
9961,8.89
9962,14.87
9963,16.0
9964,11.53
9965,14.47
9966,22.93
9967,32.13
9968,41.5
9969,36.78
9970,32.41
9971,26.96
9972,19.14
9973,15.96
9974,21.46
9975,20.48
9976,16.89
9977,13.84
9978,10.36
9979,8.16
9980,9.66
9981,9.41
9982,8.0
9983,6.57
9984,7.75
9985,11.02
9986,15.46
9987,21.96
9988,26.21
9989,27.61
9990,30.07
9991,33.85
9992,39.95
9993,48.32
9994,49.63
9995,49.38
9996,42.99
9997,32.66
9998,23.61
9999,18.68
10000,15.13
10001,11.13
10002,11.54
10003,12.05
10004,17.01
10005,16.92
10006,12.64
10007,9.48
10008,8.06
10009,12.09
10010,12.13
10011,14.58
10012,14.25
10013,10.54
10014,9.81
10015,8.74
10016,9.9
10017,10.49
10018,8.75
10019,9.93
10020,14.11
10021,13.01
10022,13.25
10023,11.84
10024,8.29
10025,5.8
10026,4.06
10027,5.77
10028,6.57
10029,8.26
10030,8.81
10031,6.93
10032,5.31
10033,5.76
10034,12.19
10035,15.01
10036,23.21
10037,36.53
10038,42.41
10039,41.19
10040,45.5
10041,43.72
10042,38.54
10043,41.06
10044,44.19
10045,36.95
10046,26.29
10047,21.42
10048,21.89
10049,25.93
10050,25.33
10051,23.66
10052,25.99
10053,23.52
10054,17.46
10055,12.69
10056,9.12
10057,9.14
10058,13.01
10059,22.56
10060,23.67
10061,27.42
10062,32.63
10063,28.29
10064,23.13
10065,22.12
10066,23.51
10067,25.04
10068,22.88
10069,18.3
10070,14.94
10071,11.41
10072,7.99
10073,5.68
10074,5.21
10075,6.34
10076,5.66
10077,6.86
10078,7.22
10079,10.03
10080,9.88
10081,6.92
10082,6.37
10083,5.69
10084,4.16
10085,2.91
10086,3.43
10087,3.43
10088,2.49
10089,4.09
10090,6.66
10091,11.93
10092,16.86
10093,14.93
10094,16.42
10095,15.18
10096,11.04
10097,8.43
10098,6.19
10099,9.42
10100,15.38
10101,19.13
10102,18.85
10103,17.48
10104,14.24
10105,17.03
10106,21.1
10107,28.21
10108,45.23
10109,51.53
10110,57.08
10111,58.15
10112,55.29
10113,55.77
10114,68.4
10115,74.69
10116,71.67
10117,70.6
10118,65.72
10119,60.19
10120,55.6
10121,53.13
10122,65.21
10123,67.27
10124,79.67
10125,83.32
10126,78.56
10127,78.32
10128,76.36
10129,73.2
10130,72.82
10131,67.09
10132,58.58
10133,58.75
10134,65.28
10135,65.38
10136,62.07
10137,66.95
10138,67.55
10139,66.34
10140,75.02
10141,79.28
10142,74.76
10143,64.66
10144,58.87
10145,53.43
10146,52.84
10147,52.91
10148,57.62
10149,65.65
10150,67.65
10151,64.45
10152,65.68
10153,63.06
10154,57.25
10155,57.88
10156,62.21
10157,73.08
10158,66.82
10159,65.03
10160,64.36
10161,79.94
10162,96.53
10163,108.97
10164,108.79
10165,97.59
10166,89.58
10167,79.23
10168,71.65
10169,68.33
10170,68.34
10171,64.74
10172,55.82
10173,50.95
10174,46.07
10175,39.89
10176,38.5
10177,40.14
10178,41.57
10179,43.64
10180,37.79
10181,32.81
10182,32.44
10183,33.08
10184,38.03
10185,49.97
10186,55.17
10187,70.27
10188,78.81
10189,63.7
10190,53.09
10191,48.02
10192,44.45
10193,46.46
10194,56.23
10195,65.78
10196,67.85
10197,70.55
10198,85.58
10199,97.64
10200,98.5
10201,97.81
10202,90.36
10203,80.12
10204,69.05
10205,66.18
10206,60.94
10207,55.39
10208,57.4
10209,59.14
10210,58.55
10211,66.62
10212,67.07
10213,60.15
10214,55.93
10215,43.6
10216,39.97
10217,36.89
10218,38.11
10219,40.98
10220,46.26
10221,45.85
10222,39.74
10223,35.36
10224,33.08
10225,28.36
10226,30.86
10227,30.53
10228,24.01
10229,23.76
10230,40.18
10231,57.39
10232,61.91
10233,55.35
10234,44.72
10235,33.58
10236,24.53
10237,18.11
10238,15.03
10239,13.26
10240,10.88
10241,8.22
10242,6.54
10243,9.19
10244,18.15
10245,19.39
10246,16.88
10247,18.47
10248,16.04
10249,13.26
10250,17.68
10251,17.59
10252,13.25
10253,9.59
10254,9.61
10255,11.06
10256,16.27
10257,18.44
10258,15.08
10259,14.86
10260,17.3
10261,15.22
10262,11.42
10263,8.34
10264,5.84
10265,4.09
10266,2.86
10267,2.73
10268,2.37
10269,1.85
10270,1.57
10271,7.46
10272,9.49
10273,8.87
10274,13.34
10275,20.51
10276,19.35
10277,22.27
10278,21.79
10279,19.69
10280,18.4
10281,23.34
10282,30.1
10283,39.24
10284,42.57
10285,40.79
10286,39.72
10287,37.28
10288,29.28
10289,20.5
10290,14.84
10291,10.72
10292,12.72
10293,12.37
10294,8.82
10295,9.39
10296,9.3
10297,10.53
10298,10.28
10299,11.31
10300,11.44
10301,11.38
10302,13.78
10303,17.97
10304,24.38
10305,28.93
10306,29.47
10307,33.79
10308,34.45
10309,34.75
10310,33.27
10311,30.17
10312,30.01
10313,34.67
10314,31.72
10315,29.66
10316,29.95
10317,24.34
10318,17.33
10319,16.29
10320,14.09
10321,10.29
10322,8.17
10323,9.31
10324,8.95
10325,7.33
10326,5.93
10327,11.29
10328,20.37
10329,22.68
10330,31.0
10331,41.22
10332,39.15
10333,34.11
10334,27.48
10335,24.78
10336,30.07
10337,32.47
10338,33.0
10339,27.54
10340,23.83
10341,31.0
10342,31.66
10343,30.68
10344,26.33
10345,19.51
10346,20.2
10347,20.47
10348,19.65
10349,20.26
10350,21.99
10351,32.11
10352,36.42
10353,31.76
10354,30.62
10355,35.94
10356,51.49
10357,46.79
10358,39.95
10359,34.59
10360,30.45
10361,26.45
10362,19.77
10363,19.79
10364,22.97
10365,20.7
10366,20.93
10367,19.57
10368,20.71
10369,19.54
10370,16.93
10371,16.7
10372,14.2
10373,10.65
10374,12.36
10375,11.97
10376,11.91
10377,14.25
10378,23.57
10379,28.21
10380,28.12
10381,30.67
10382,33.96
10383,35.24
10384,43.68
10385,55.48
10386,61.64
10387,62.73
10388,77.18
10389,73.39
10390,66.02
10391,61.37
10392,45.87
10393,31.62
10394,27.31
10395,23.84
10396,23.28
10397,25.0
10398,22.57
10399,25.52
10400,32.43
10401,39.0
10402,39.66
10403,49.87
10404,58.62
10405,62.28
10406,75.23
10407,87.51
10408,89.33
10409,86.24
10410,84.35
10411,83.93
10412,81.15
10413,77.69
10414,77.24
10415,81.69
10416,81.54
10417,79.18
10418,71.13
10419,62.38
10420,54.87
10421,57.07
10422,60.34
10423,64.62
10424,74.4
10425,81.43
10426,85.15
10427,89.5
10428,91.67
10429,97.45
10430,91.85
10431,73.58
10432,49.95
10433,34.67
10434,26.12
10435,19.11
10436,17.78
10437,16.35
10438,13.55
10439,11.05
10440,9.59
10441,10.17
10442,8.74
10443,27.56
10444,33.72
10445,26.26
10446,23.35
10447,23.68
10448,27.52
10449,25.28
10450,18.42
10451,14.98
10452,15.56
10453,13.51
10454,13.75
10455,12.18
10456,8.53
10457,5.97
10458,4.63
10459,3.99
10460,3.08
10461,2.89
10462,5.56
10463,8.33
10464,11.57
10465,11.24
10466,13.91
10467,16.84
10468,21.86
10469,23.08
10470,21.72
10471,21.48
10472,18.78
10473,20.44
10474,20.52
10475,17.49
10476,20.56
10477,19.53
10478,16.97
10479,14.19
10480,11.56
10481,9.11
10482,6.63
10483,17.47
10484,20.16
10485,32.15
10486,34.09
10487,24.61
10488,17.85
10489,19.75
10490,29.1
10491,27.59
10492,20.17
10493,15.08
10494,17.44
10495,19.76
10496,23.08
10497,23.91
10498,26.65
10499,23.71
10500,17.46
10501,21.32
10502,24.93
10503,20.33
10504,16.04
10505,12.36
10506,8.65
10507,6.23
10508,5.19
10509,5.58
10510,4.99
10511,7.03
10512,12.84
10513,13.19
10514,9.68
10515,7.13
10516,10.15
10517,10.42
10518,9.31
10519,10.83
10520,19.86
10521,24.18
10522,21.7
10523,19.13
10524,18.98
10525,16.82
10526,18.22
10527,16.37
10528,16.71
10529,25.64
10530,36.2
10531,39.24
10532,35.16
10533,34.7
10534,42.28
10535,59.57
10536,67.71
10537,66.53
10538,61.47
10539,59.74
10540,52.02
10541,47.01
10542,54.06
10543,56.59
10544,50.74
10545,48.06
10546,44.26
10547,37.83
10548,33.78
10549,34.08
10550,36.89
10551,33.92
10552,32.69
10553,35.31
10554,47.41
10555,52.8
10556,52.84
10557,47.19
10558,62.69
10559,110.49
10560,117.91
10561,103.82
10562,96.66
10563,94.37
10564,80.23
10565,54.88
10566,43.55
10567,50.07
10568,52.5
10569,48.57
10570,50.07
10571,58.04
10572,61.25
10573,56.6
10574,60.08
10575,50.7
10576,37.03
10577,31.37
10578,25.35
10579,35.95
10580,74.01
10581,92.69
10582,99.17
10583,126.97
10584,135.5
10585,139.43
10586,133.0
10587,117.69
10588,117.03
10589,121.14
10590,139.37
10591,145.97
10592,163.62
10593,202.5
10594,185.35
10595,129.63
10596,71.94
10597,36.3
10598,24.06
10599,34.38
10600,39.51
10601,31.45
10602,22.87
10603,23.52
10604,23.16
10605,21.09
10606,17.18
10607,21.07
10608,41.71
10609,71.15
10610,85.31
10611,68.96
10612,55.03
10613,61.22
10614,57.87
10615,47.95
10616,50.5
10617,47.98
10618,41.07
10619,36.95
10620,31.16
10621,25.03
10622,23.78
10623,20.59
10624,23.26
10625,22.01
10626,17.62
10627,22.17
10628,26.72
10629,24.26
10630,19.48
10631,16.59
10632,22.87
10633,22.63
10634,16.48
10635,17.77
10636,21.49
10637,20.57
10638,19.96
10639,20.0
10640,17.5
10641,20.82
10642,25.53
10643,26.78
10644,23.32
10645,20.06
10646,17.87
10647,13.79
10648,13.65
10649,12.04
10650,17.63
10651,23.44
10652,44.85
10653,61.81
10654,58.5
10655,54.58
10656,57.9
10657,59.12
10658,59.98
10659,59.1
10660,66.14
10661,78.53
10662,79.32
10663,75.24
10664,78.83
10665,82.62
10666,87.24
10667,85.33
10668,68.84
10669,52.26
10670,43.09
10671,33.82
10672,26.07
10673,26.0
10674,22.9
10675,22.83
10676,27.21
10677,36.67
10678,39.61
10679,31.85
10680,35.83
10681,46.92
10682,50.59
10683,44.13
10684,37.23
10685,33.81
10686,39.48
10687,46.29
10688,50.34
10689,53.63
10690,56.12
10691,45.06
10692,37.18
10693,37.41
10694,35.11
10695,30.68
10696,27.11
10697,27.25
10698,28.11
10699,31.08
10700,34.01
10701,31.28
10702,36.97
10703,45.83
10704,48.69
10705,42.48
10706,35.63
10707,32.03
10708,35.02
10709,36.92
10710,38.65
10711,39.26
10712,33.15
10713,42.59
10714,42.21
10715,31.85
10716,29.64
10717,33.55
10718,37.25
10719,35.63
10720,34.3
10721,37.76
10722,42.16
10723,37.6
10724,37.58
10725,40.44
10726,40.05
10727,38.07
10728,30.72
10729,26.17
10730,24.68
10731,19.58
10732,15.19
10733,26.78
10734,31.2
10735,28.84
10736,33.79
10737,35.6
10738,37.9
10739,35.9
10740,29.45
10741,25.38
10742,24.73
10743,23.14
10744,21.03
10745,20.33
10746,23.41
10747,29.0
10748,42.63
10749,43.34
10750,39.72
10751,37.79
10752,30.67
10753,29.41
10754,28.39
10755,25.14
10756,20.01
10757,18.03
10758,24.91
10759,31.37
10760,35.61
10761,38.72
10762,39.77
10763,34.81
10764,35.23
10765,31.05
10766,26.25
10767,20.98
10768,16.72
10769,12.97
10770,11.92
10771,11.88
10772,13.43
10773,14.77
10774,12.29
10775,11.74
10776,12.75
10777,16.68
10778,18.21
10779,23.34
10780,30.02
10781,31.91
10782,32.73
10783,74.94
10784,120.46
10785,129.38
10786,114.58
10787,81.22
10788,60.11
10789,45.23
10790,32.79
10791,30.44
10792,32.68
10793,39.6
10794,49.22
10795,64.34
10796,74.08
10797,77.77
10798,66.29
10799,44.33
10800,31.22
10801,34.61
10802,37.48
10803,41.11
10804,44.87
10805,41.63
10806,50.25
10807,57.52
10808,53.2
10809,48.22
10810,43.05
10811,37.78
10812,29.64
10813,22.96
10814,24.69
10815,21.86
10816,16.76
10817,16.61
10818,16.51
10819,19.61
10820,24.57
10821,28.57
10822,31.21
10823,29.23
10824,27.22
10825,25.21
10826,22.34
10827,19.02
10828,14.86
10829,10.84
10830,11.53
10831,15.49
10832,19.57
10833,20.62
10834,16.57
10835,15.47
10836,20.58
10837,20.08
10838,18.11
10839,15.3
10840,14.32
10841,12.25
10842,14.91
10843,16.31
10844,16.14
10845,16.61
10846,17.58
10847,19.34
10848,20.5
10849,20.82
10850,24.64
10851,25.79
10852,23.22
10853,20.32
10854,21.49
10855,21.93
10856,27.57
10857,29.2
10858,24.28
10859,25.03
10860,23.48
10861,22.21
10862,19.07
10863,13.83
10864,12.35
10865,10.26
10866,11.74
10867,11.05
10868,17.63
10869,19.97
10870,16.46
10871,13.43
10872,13.34
10873,14.19
10874,15.33
10875,13.33
10876,18.15
10877,23.72
10878,20.94
10879,20.42
10880,24.73
10881,23.15
10882,25.34
10883,30.05
10884,28.19
10885,21.65
10886,25.75
10887,24.95
10888,18.43
10889,20.68
10890,25.5
10891,29.58
10892,30.46
10893,33.61
10894,33.84
10895,28.33
10896,27.59
10897,27.48
10898,26.23
10899,27.63
10900,27.62
10901,22.74
10902,18.21
10903,22.41
10904,31.3
10905,28.51
10906,25.51
10907,22.95
10908,17.46
10909,14.88
10910,15.36
10911,14.25
10912,13.16
10913,15.47
10914,21.29
10915,32.99
10916,46.0
10917,53.42
10918,72.1
10919,96.83
10920,100.91
10921,102.37
10922,96.0
10923,85.11
10924,67.95
10925,56.42
10926,46.68
10927,44.83
10928,48.75
10929,50.88
10930,66.27
10931,69.11
10932,57.61
10933,52.0
10934,50.53
10935,46.83
10936,39.3
10937,29.79
10938,24.01
10939,30.84
10940,38.32
10941,39.49
10942,35.8
10943,28.92
10944,27.9
10945,25.19
10946,27.52
10947,31.48
10948,29.35
10949,28.78
10950,26.56
10951,26.62
10952,26.25
10953,23.81
10954,19.27
10955,18.11
10956,17.05
10957,18.93
10958,24.3
10959,24.2
10960,20.88
10961,21.83
10962,28.16
10963,28.03
10964,27.18
10965,33.42
10966,37.15
10967,33.06
10968,59.64
10969,85.55
10970,78.85
10971,63.46
10972,50.71
10973,38.75
10974,32.37
10975,33.69
10976,42.22
10977,38.07
10978,35.88
10979,34.04
10980,35.38
10981,31.33
10982,25.54
10983,20.58
10984,15.04
10985,12.83
10986,11.99
10987,9.58
10988,15.5
10989,16.25
10990,17.98
10991,21.62
10992,23.74
10993,20.5
10994,16.36
10995,16.23
10996,15.89
10997,16.91
10998,20.04
10999,24.69
11000,25.88
11001,25.58
11002,24.14
11003,21.69
11004,22.49
11005,20.06
11006,19.9
11007,23.74
11008,23.86
11009,28.38
11010,44.15
11011,58.67
11012,63.75
11013,61.24
11014,53.87
11015,44.32
11016,41.99
11017,35.55
11018,30.6
11019,25.28
11020,22.25
11021,23.93
11022,21.94
11023,24.22
11024,27.05
11025,22.91
11026,25.79
11027,27.62
11028,22.44
11029,17.41
11030,18.81
11031,20.92
11032,18.45
11033,20.69
11034,29.16
11035,38.7
11036,43.9
11037,39.02
11038,35.15
11039,38.21
11040,43.45
11041,45.6
11042,53.71
11043,60.07
11044,59.38
11045,50.54
11046,45.92
11047,38.5
11048,31.47
11049,34.3
11050,32.74
11051,24.58
11052,18.01
11053,15.62
11054,13.19
11055,9.71
11056,12.54
11057,21.53
11058,27.13
11059,32.92
11060,43.51
11061,47.88
11062,46.26
11063,38.18
11064,29.0
11065,28.09
11066,28.87
11067,24.95
11068,23.31
11069,39.66
11070,90.9
11071,97.97
11072,95.97
11073,110.9
11074,105.01
11075,81.27
11076,52.43
11077,32.79
11078,25.23
11079,25.81
11080,25.17
11081,23.82
11082,23.28
11083,23.77
11084,27.63
11085,24.86
11086,23.31
11087,24.94
11088,21.6
11089,17.8
11090,13.79
11091,15.15
11092,18.86
11093,17.36
11094,13.64
11095,10.36
11096,8.89
11097,7.46
11098,9.8
11099,13.34
11100,12.03
11101,8.74
11102,6.19
11103,7.2
11104,12.45
11105,13.1
11106,13.1
11107,17.06
11108,23.87
11109,22.69
11110,23.53
11111,29.67
11112,31.34
11113,30.21
11114,35.56
11115,34.09
11116,29.04
11117,32.15
11118,36.3
11119,36.42
11120,36.32
11121,32.43
11122,35.29
11123,32.19
11124,24.31
11125,20.42
11126,16.98
11127,13.95
11128,11.16
11129,8.83
11130,8.48
11131,11.92
11132,13.08
11133,13.32
11134,13.61
11135,11.56
11136,12.68
11137,12.36
11138,15.6
11139,15.15
11140,11.86
11141,17.44
11142,35.35
11143,58.4
11144,65.4
11145,60.87
11146,46.13
11147,31.67
11148,22.85
11149,16.97
11150,15.01
11151,12.7
11152,9.62
11153,6.98
11154,7.98
11155,9.24
11156,16.1
11157,21.79
11158,24.97
11159,22.27
11160,22.56
11161,25.84
11162,26.2
11163,31.19
11164,40.34
11165,39.03
11166,40.08
11167,44.97
11168,50.16
11169,41.36
11170,28.52
11171,26.29
11172,30.4
11173,33.99
11174,30.12
11175,27.74
11176,27.74
11177,29.48
11178,26.94
11179,29.62
11180,27.38
11181,23.41
11182,19.3
11183,20.32
11184,19.0
11185,17.46
11186,19.86
11187,24.27
11188,21.56
11189,25.44
11190,29.1
11191,30.77
11192,32.17
11193,38.38
11194,55.03
11195,61.13
11196,59.63
11197,55.99
11198,50.08
11199,39.18
11200,31.63
11201,33.22
11202,28.58
11203,27.47
11204,27.9
11205,30.32
11206,28.79
11207,30.18
11208,36.01
11209,47.41
11210,56.74
11211,53.65
11212,47.57
11213,46.5
11214,50.34
11215,70.93
11216,80.34
11217,92.39
11218,103.37
11219,86.4
11220,68.79
11221,52.14
11222,38.36
11223,28.71
11224,21.99
11225,21.73
11226,18.51
11227,17.09
11228,20.33
11229,20.99
11230,25.84
11231,29.82
11232,26.35
11233,30.78
11234,36.28
11235,42.02
11236,49.51
11237,64.29
11238,74.18
11239,80.29
11240,78.12
11241,60.85
11242,50.64
11243,47.91
11244,43.02
11245,36.31
11246,33.51
11247,27.45
11248,19.86
11249,14.31
11250,14.69
11251,13.59
11252,18.0
11253,36.0
11254,48.03
11255,47.46
11256,47.85
11257,47.98
11258,50.7
11259,50.18
11260,46.43
11261,46.03
11262,42.88
11263,42.58
11264,47.19
11265,46.73
11266,45.11
11267,41.35
11268,35.47
